well_id,average_rmse,median_rmse,minimum_rmse,maximum_rmse,average_mae,n_rows,fold
2fd68f7b,58.50051793041396,51.19628576705538,36.688744190960904,94.92075599658418,38.816539054847595,6381,2
3b21ea64,58.41477951458491,64.45277191543343,26.87072152134429,77.88285270612845,49.81029158259418,9103,1
53134831,58.18699075564922,28.45468411001903,22.379775786557087,153.45881901600174,53.497111916684304,7214,5
e25f1537,58.172153131964905,64.28164478329637,15.470362194631848,88.65496076663501,46.18721782257606,5018,1
1131525f,57.726728507049444,73.20511335412246,7.3262045687910575,77.17048275116179,50.74033620111775,5548,5
30d75030,57.26647496457449,51.92892765803224,43.86119147905674,81.34685306317674,44.16961079198789,5009,3
9d4272e3,56.89555192583807,46.68656494525817,15.952302761853142,118.2567750509828,47.96970192943626,5771,3
b37fd114,56.5988533881583,37.26391148198003,21.862814994128986,130.00477559454413,52.95735550028937,9786,4
94d813a4,56.53096396071105,28.852964004403063,20.394372818445238,148.02355501559285,50.92830828885349,6591,5
78a4a386,56.36972109820991,36.72455906043054,12.014083050133225,140.01568322184534,53.160882529016675,6246,1
c908edd0,56.04656925837051,33.08083222587047,16.719731943082106,141.30488063865897,54.26261216292392,6751,2
c1708b88,55.12834706943879,55.05407904682643,26.039811461377848,84.36541872272446,48.63112991818058,7960,5
af7a59ce,54.952620030380615,55.940790753198065,34.67191924653292,73.25697936859339,48.011107131810334,4330,5
7a5660b0,54.32888254514539,57.98489422477325,19.80454303517919,81.54119869585587,47.26990760625214,6936,4
cd7f1687,54.32025414186487,19.690038310380682,11.72725728446117,166.17368266223696,52.61220324399473,5981,3
8ac2f237,54.23477033118009,24.839929070887756,14.832853135973975,152.42637004697087,51.572714694466896,6775,2
26d3a96a,54.21408968033991,30.48396164017489,14.600751537526067,141.2876839034838,49.09271393916266,6465,5
015fe0d2,54.03419985004021,43.25070483460818,28.077363478917373,101.55802625202712,46.991141019712686,5950,1
a783cc24,53.933789597569415,31.240986438741594,30.27428071480115,122.97890479799334,41.006430465487455,3275,5
5beded95,53.82653282930966,49.44272560965928,7.532420222886813,108.8882598750333,46.79638577199186,4779,1
fc03f21f,53.7942178169933,16.62538307979547,10.812497517239587,171.11360759114268,51.13906504480273,6202,3
df73b8f3,53.630278667240496,47.31922155383892,25.8508177278375,94.03185383344665,46.83178937183173,7150,1
4f3eb9e9,53.563054079796544,32.46980121659131,15.412351272957382,133.90026261304618,47.95953264757546,5911,2
65156b96,53.36678141306521,43.29879393984531,33.066254006759216,93.80328376581102,45.61545785192378,5046,2
925a7cd1,53.183891525244036,37.13451177981213,26.496172542964846,111.97036999838706,42.00543602148505,6501,3
5a63b5d1,53.14695028639355,36.92547368173968,30.19714220919083,108.53971157290401,47.81413417336607,8052,5
ed6436d6,52.99657970590707,27.620488813023485,13.258616452129427,143.48672474545188,49.47604315817247,5027,1
ba48188d,52.86056300180576,54.20345865131399,17.749546119077614,85.28578858551745,44.66300545254318,5534,3
6dbe4b60,52.801256205759344,39.35627695649159,24.558509874183557,107.93396103587064,44.56058404752753,6673,2
cc8a1d57,52.61599935709113,22.986401509372143,12.056200056231525,152.4349943533887,50.49965509607374,8321,2
70925e23,52.51146249175646,39.617523773496806,19.403894231967296,111.40690818806493,48.80045588617522,8072,3
4cecf7b3,52.49058376607045,49.77929624130118,30.252884284275343,80.1508582974041,44.68083812932607,7676,5
7256229b,52.46426777412367,52.76726569125994,19.081327405466443,85.24121230850835,37.15071894813027,6972,2
33c40295,52.44062893262338,30.416248796709635,7.897532260365782,141.03248587670848,49.295765778627846,5989,2
09ec2ca9,52.403279881264275,13.85308719422927,10.580837354581575,171.32610778201698,50.25650380734622,7824,1
cb34231f,52.309675658499685,36.83114970389033,22.24648039731023,113.32992282890784,47.596304539931694,7510,1
2ab29395,52.23329635934303,18.908987387584325,10.873303153995455,160.24190750820802,50.25921961328564,3325,4
2acc78d4,52.177495038868315,51.21846587921661,28.896314028719086,77.37673436832095,43.19472694790259,6109,3
c6c96179,52.14708303946354,56.3265256548061,34.30004979448451,61.63523105375745,45.39177020988192,5813,1
d9d6d94d,52.05084059357438,34.378474821254656,12.274102846657184,127.17230988513103,47.741874508747046,6660,3
5fffa282,51.5840626277433,50.58276776459229,20.475216733819597,84.69549824796903,46.06613696380297,6223,2
d0a0e7b5,51.544680545768024,33.52444081948669,18.357847911560192,120.77199263253853,45.760813853843395,5423,4
1f9afacb,51.24953109139766,22.154111509286473,4.46350618071874,156.22639516629894,48.978899623619014,7054,5
ce55ba43,51.20377782577468,48.43071316287882,8.365968532628758,99.58771644471234,37.8110633904513,5658,1
c6797dd7,50.814096213877725,21.27929344620758,6.381339318626971,154.31645864446878,49.225394567023,6281,2
c42fe306,50.236696324320235,42.091283915681586,14.660052989717341,102.10416447620042,40.472982951136316,7023,5
a85e4bc3,50.21271895305011,21.970130452102616,8.14249363982382,148.76812126817137,44.422463113808874,5993,2
9a8ae0d6,49.807572997144064,41.402258638476866,27.929644475933497,88.49613023568902,46.545590465079755,7835,1
d0a43760,49.39393013830852,50.01206122314851,23.130530857846956,74.4210672490901,43.86194834197332,5502,4
93209a3d,49.01485667038754,43.76766220434717,31.606858970893676,76.91724330196213,40.693846722002995,6300,1
1e5e3573,48.65213468906913,32.903309329027906,21.934749821796064,106.86717027642464,46.27353396682584,7126,1
200d233d,48.311999052161795,26.21926959320239,14.20644584546237,126.60301117678003,46.711099954885626,5896,3
c2c6fc71,48.24673889745628,43.094621797944875,21.893015922983352,84.90469607095203,38.50796111962068,8840,2
3bfee975,48.177623499137795,39.50373884306043,26.381605176072796,87.32141113435752,44.59609256568737,5088,5
d085e611,48.02153841719522,44.71146648183896,17.713384654146854,84.9498360509561,35.93132923247797,7852,3
7b38844c,47.89299545081644,34.29826336189606,29.19667569035421,93.77877938911945,43.45560939628165,5197,3
5138a660,47.60177044008813,37.30577312218897,21.178811508167687,94.61672400780691,44.96805952627627,4829,3
9af1ffd0,47.582709401911465,17.608776540474945,14.732125769869734,140.38115875682624,43.89202485487913,5454,5
9719aa04,47.532372432097205,27.86619414108808,10.569307491686962,123.82779395452569,42.3868979001728,6665,1
861e71df,47.37809327582917,29.26365563189846,19.595886514955748,111.38917532456402,43.13954006711161,6284,1
f5d8aab6,47.24863999053643,26.892002310396947,19.142185419238917,116.06836992211294,40.17936454935964,6576,5
ccedb12b,47.032731205866796,13.6583461653935,4.18600229388428,156.6282301987959,45.09408637267036,6427,2
65a5466a,46.989847540387956,33.348867953813,16.64944586028134,104.61220839364448,40.597964194694256,6117,2
19137a89,46.7264693123181,34.32490154444253,19.01415337522982,99.2419207851575,35.84987208506465,7958,3
e161bd0c,46.31590918034513,47.36171608595373,27.57069457090125,62.969509978571786,38.73929297519004,4813,5
ab3ced07,46.31071861570645,33.180624053754926,7.885170418830426,110.99645593648553,40.4357120840991,6008,1
1b6ba517,46.167899206399305,27.307384885860866,6.413404168178714,123.64342288569678,40.2095485553113,8611,3
276b012a,46.1588024008252,40.548301465448816,27.165043027486863,76.3735636449163,39.31428880764316,6291,4
c03fba65,45.78755312733113,41.980858931850335,13.180826374946106,86.00766827067774,39.88889864108219,5669,4
e7d0c1de,45.6996269349101,21.141595666939658,12.819824115403739,127.69549229035735,42.72759832814435,6455,3
93f5d2e6,45.62440173892296,38.337962038968236,7.47661373401279,98.34506914374258,36.59979976282861,5171,5
91b301ce,45.49413329530353,35.36832064008098,35.113004425199044,76.1268874758531,36.32611280345248,8512,3
367456ce,45.46557376063917,35.022403833258124,22.42148204403189,89.39600533200851,40.299627742279725,7312,5
d3df146b,45.41488946835129,36.71864307131446,17.915238539060894,90.30703319171536,43.18062133633625,7252,5
bb337fa0,45.36993920836447,47.06213876452312,28.63042314162935,58.72505616278231,36.64114855271155,8216,1
79507629,45.354621716156174,20.743914892722763,9.877902662054462,130.0527544171247,41.815350833468806,7320,1
0bbf5e67,44.99115017249765,35.02167192234871,27.20296645143282,82.71829039386034,34.047831856239725,6031,3
dd6bc5b2,44.67685262189526,48.246329833555144,15.403145657794212,66.81160516267653,31.55049628926728,5764,2
3f603129,44.48293066360746,37.80942134571455,9.292411861061368,93.02046810193937,40.94800303722674,6599,1
54753541,44.19683981248923,34.03729233403635,16.86070642018789,91.85206816169634,35.631945863460004,5679,3
3aaa2b30,44.02173315375748,32.58216825673657,24.72148906901252,86.20110703254427,37.1414397776322,6396,4
c43812e2,43.77944144224762,28.723835503087166,22.484505564247463,95.18558919856866,38.89874499525189,7293,4
58850d2c,43.67232697677318,34.30430563807002,21.962964070325476,84.1177325606272,36.129890290241775,6918,2
aee6393a,43.594881631998284,37.68514860555439,20.182535226563886,78.82669409032047,30.217104468082017,7146,5
4ddde4c1,43.47251549638179,20.405636405326078,10.837520600807366,122.24126857406763,40.34439942176303,6417,4
374be387,43.35519955987468,28.33881246509231,24.511023578662645,92.23214973065144,39.42549019946065,11802,2
2e29e833,43.34702105920253,39.99755081278269,18.08485278004361,75.30812983120116,38.3222740621241,7254,1
2fa01aa6,43.21077679995136,32.993575657573544,20.462353618529498,86.39360226612885,38.64499050199045,3860,2
00bbac68,43.11196861160845,43.0934618155934,32.731273906133914,53.529676909113086,35.15983343490085,7559,2
46a7190b,43.02808047078449,26.253167283942553,6.6144139166411335,112.99157339861172,34.69109377638951,5646,5
cda7eb37,42.82243221920378,9.700789501724767,6.148085656923142,145.74006421644245,40.83325918089647,7620,3
add9c322,42.80439978116028,31.630945254999844,24.281497827911053,83.67421078673037,37.68233642860519,5519,4
833af382,42.72499458783888,21.07101010216374,15.645703669035518,113.11225447799252,39.83220900626013,5377,5
3a824aa7,42.70589808544671,21.613224451753254,6.385326719071169,121.21181671920917,38.61697175186709,5678,5
fcfcc902,42.69064282359968,33.44428979578505,18.985575802308738,84.88841590051987,38.41608691986474,4665,3
73348914,42.68615472593817,41.659208276136496,29.133736114998484,58.29246623648119,37.496272256173135,5686,2
ad2133a8,42.65951247291069,18.102389856038528,8.061787463742217,126.3714827158235,40.04517493403898,7187,2
43b06c70,42.56531301897808,34.27957021914942,12.934801937562026,88.76730970005144,33.16358418079891,6590,1
a2e8e7f6,42.515539254622844,20.319166573893273,8.79262442331695,120.63119944738789,40.33523297414223,5812,2
a9c9b150,42.39982748739079,22.18368794193652,12.418146010413471,112.81378805527663,39.48336836633081,5826,4
8902c3f6,42.3256967800315,23.07940564350428,6.280882861823618,116.86309297129381,40.070158243561266,6533,2
e0f36d98,42.321253908971,41.95403037058912,29.621599089124377,55.755355805581395,38.54394878483238,6714,4
f0188a48,42.203148993206554,38.166111704283644,32.462586729266405,60.01778583499253,35.78456020323505,6139,1
b1efb8a4,42.094311261081614,36.40498960250807,22.402441940601296,73.16482389870905,36.72801958541842,7562,3
fd8f77fa,41.94937954345991,32.64747577092817,23.691036854523347,78.81152977745995,36.0703433806207,6756,3
5aa03df7,41.87035667826394,35.986831437717825,34.78451538420978,60.72324845341033,37.01524928297706,6752,4
a8ed028a,41.793815619116906,37.482343665789685,33.91247819586698,58.29809694902126,38.0454937039263,7310,3
dafc88c3,41.72099705657279,28.584836832599457,9.417373712603416,100.29694084848884,34.73646739808741,7187,1
82aab6d2,41.68139375648063,32.63837731484104,16.083863241099525,85.36495715514093,36.035441943793494,7889,4
ae8959c3,41.4001070879958,42.89136500545197,29.458283293879152,50.359415047200095,32.483845041845626,6645,2
a76db406,41.306479252611666,27.19995307951577,3.0978317085533007,107.72817914286183,37.76885865309889,6451,3
ec0d597b,41.20986385352357,44.20910697064798,23.079632465712418,53.341609007085914,34.5219853104809,6452,1
357c12f9,41.1571588930683,44.413609309672395,20.8285141777753,54.972902775153095,34.297465995633196,5770,1
fc0d20b2,41.14543847976619,23.623671298724187,15.474138136316096,101.8602731853003,32.87806054866309,5308,4
8b5be31b,41.10660206531207,31.37415933458482,26.47462344747376,75.20346614460486,31.272006941371696,7439,2
0955cd6c,41.09119879331784,34.53546303715977,25.386657006463082,69.90721209248873,38.80458185469088,7125,4
94467f50,41.03633703922992,41.50703608207027,11.275519626915534,69.85575636586361,33.08812194846543,5116,1
be83e781,40.79931385014309,39.429401568184474,26.79281341866196,57.545638845541454,35.641867018923556,4776,2
177622d7,40.68781844785896,33.640352666745436,30.863935688179186,64.60663276976577,34.14444900278657,4699,5
8995c945,40.65082713275728,40.64970895462078,25.059374965042444,56.2445156567451,34.82949993729693,8198,5
53f23031,40.57759888662167,28.045924506231678,5.69759357195573,100.52095296206758,34.091708687339796,10200,1
b32902c0,40.53448502272714,36.45136180329575,7.59715701450998,81.63805946980709,36.3877387176955,5737,2
8b95d6d1,40.522533603155225,15.328304477685176,2.2036360714919736,129.22988938575858,38.76395972188427,2783,5
4936af16,40.50176039226836,33.033677141602546,28.99061583658905,66.9490714492793,36.506357371868916,5559,2
6e6d122c,40.49868019506725,41.81923671501239,25.779064891215377,52.57718245902887,23.740024168434893,7083,3
113011eb,40.431346821840165,31.737929652832264,11.06410202438412,87.18542595731202,32.50102089819039,4561,2
9f0c7bae,40.307627691475496,30.807315528295177,3.4047827072574224,96.2110970020542,37.02725885855538,4040,5
dc5fbe29,40.29144403144174,29.645103667180653,10.499358002716292,91.37621078868938,36.758540655101925,6555,1
5a5269a9,40.26013106635532,23.076740387282673,22.61636734742457,92.27067614343136,35.392426838107745,8053,2
fba7683c,39.9746346166797,26.933448543828845,14.166523680758534,91.86511769830258,35.03899854402498,2058,3
203721ab,39.88968633310885,24.053646760349743,9.154705871415267,102.29674594032063,35.069630015462025,7235,2
37d36812,39.83558046362673,30.72796305017487,28.611228638008445,69.27516711614874,34.67375088176823,6017,5
3e678ea7,39.74967837605102,42.34174259547676,24.690244089143373,49.62498422410721,31.714790549787512,8737,4
10b89021,39.65273745132774,32.14550580938332,23.179581150846197,71.14035703569812,33.27842084129306,7166,3
e03b45fd,39.608950458845335,37.988940004025025,16.492559815625047,65.96536201170623,31.438026922582875,7083,1
7993a768,39.33815244492759,17.333052120211278,13.686669009299958,108.99983652998785,37.00146565907418,7047,4
1aaf1da0,39.31455341099254,40.96819479527166,27.50497092274549,47.81685313068135,30.113225265659274,6321,3
fb03ae90,39.25838462190723,35.50970448974509,26.537789676745295,59.47633983139345,33.26293014990599,8129,2
b7fea9ef,39.20357553493734,30.857354847145352,23.893135409951068,71.20645703550761,28.236700701022645,5575,5
d1ee630d,39.01702115430252,36.490939988466764,31.645655808064756,51.4405488322118,35.52500873246811,7879,5
9ffce529,38.988183233776795,11.197755741703375,5.5062107169407515,128.05101073475967,37.23003071806812,6675,3
ee0300f7,38.83869105026315,36.16828552981618,16.26071074206125,66.75748239935898,32.95195593748528,6161,5
5cdd8dbc,38.49949727358231,10.049557882136593,7.742568093851939,126.15630523620409,36.452929577838646,5751,1
5663b2b7,38.36019514668265,7.5717439487651905,2.8503720891777937,135.44692060002242,36.40627877234096,6907,3
368fe682,38.29272474452672,40.36605914631613,7.69572011180096,64.74306057367367,31.329556051387783,6416,5
c3957531,38.25033439216972,35.948466466416114,23.2040458905303,57.900358745316346,30.42911463845845,7254,5
c9e6734f,38.23401657778406,30.165019955825343,26.338040710136895,66.26798568934865,34.84462003689139,6388,5
f053a1b9,38.06601722234146,41.57765643578215,23.46734264802896,45.64141336977256,31.904844450266296,5952,4
c96c018a,37.93371972772862,19.014726770972437,7.0820523602989764,106.62337300867063,33.418299230825156,7679,4
512943b2,37.76715103730641,22.143800091717782,7.574779412879639,99.20622455291046,33.47676793809941,6681,2
944f36b9,37.70626862323958,19.19169081484619,15.079040376217543,97.36265248704841,34.40049073609134,6035,2
16e4a047,37.48572329701455,14.841515116876625,6.993273123873071,113.26658983043188,35.571175635267124,5684,5
940a48d9,37.16606034373234,31.204892782475795,22.258846348106783,63.99560946187099,32.534239202303034,5627,4
1b1eba53,37.04483458021578,42.57126120226918,12.369166578061778,50.66764933826299,31.474009230675136,6710,2
992c99e8,36.922879414620795,15.259188738543827,8.931567450752791,108.24157273064273,35.12597352776366,6740,2
b38e3116,36.808894112081354,21.615959158130888,6.380478801704113,97.62317933035952,32.17872445169705,7954,1
fae0c593,36.412997695794935,23.552377526648858,17.033584557077123,81.5136511728049,32.42806919689915,6147,4
4f69febf,36.40477701803086,17.49582626607384,3.9989428738787045,106.62851266609705,33.724104588931326,7599,4
8a9c8932,36.39976289193192,27.82494771576917,16.895685912046233,73.0534702241431,31.09341051609917,6344,3
75d20a82,36.327058636047646,6.504892788880767,4.192737037916987,128.10571192851205,34.747787251042084,7002,2
3a86fe8d,36.21333442151604,39.180693210341346,16.32513243352884,50.16681883185263,31.759884814397324,6572,2
49dbc14c,36.20380328413839,33.57100745566761,5.603748426711065,72.06944979850726,31.68725642722187,5198,2
cdc31d65,36.13717162846712,38.81356363801697,13.362095979425485,53.55946325840906,30.633720823326545,6608,1
481de5fc,36.10110413670309,8.797517010565521,6.398078623074536,120.4113039026068,34.49429243229709,7694,2
bd2c2f34,36.078077343766736,35.419688053576486,20.23563099539227,53.23730227252171,30.42977728455172,11621,4
7bb17b96,36.05688827194393,22.951255137081333,10.484500314588727,87.84054249902432,33.493889787858905,5295,1
633774dc,35.90545287256868,35.46325282174184,19.284727390405276,53.410578456385764,29.3276748923029,7972,2
57796579,35.84347063692391,25.723178293449667,9.524880735997188,82.40264522479912,28.32884890988323,7622,5
ff8bb73a,35.81017393728409,29.286045512934614,21.15295230158046,63.515652421686674,31.500349647511932,7670,1
69e41fa6,35.71054753144246,38.74526278900281,19.100695437939187,46.25096910982503,30.70100960337666,7167,3
e9949a23,35.70641240585054,10.921187842728987,4.447340826555944,116.53593311138825,33.70466412681405,6407,3
46dfcfca,35.665984803498546,12.846837557582855,4.341451817971043,112.62881228085742,32.62056362049139,4921,1
dd7d638e,35.56830798805787,7.0748332587828955,4.093823001290962,124.02974243337471,34.27481310632905,6046,1
e5864244,35.54773482862083,33.047398175114395,15.063242615613534,61.03290034864101,29.335849085155417,6037,4
efde6ac3,35.5447590437669,14.235424912190632,10.603911036246094,103.10427531444024,32.49792649068676,6220,4
529e88ca,35.49040520635353,30.142167464294115,12.629609498547147,69.04767639827872,27.728990124117395,5253,2
f8f59188,35.450688780241606,28.928867115088735,8.765273972757143,75.17974691803182,25.86082953655997,6740,5
da940160,35.367685428014404,11.57373063353518,7.790526931152868,110.53275351383438,33.51826077448028,6792,5
46d41ff6,35.312103556168694,35.5532801967948,17.13432171484405,53.00753211624113,29.833309346637446,9226,5
153552f5,35.26578727386444,15.676531558399814,10.557506957412635,99.1525790212455,33.043321012810395,6498,5
b977be4a,35.26109396553927,33.33681795867359,10.709608661910563,63.66113128289932,25.28755007083079,7495,2
71642c7d,35.23346566987275,35.993983110793096,21.776679682722744,47.169216775182065,30.29433716260069,6657,5
5bd25f59,35.1807986066032,35.81205063607022,27.694546992564735,41.40454616170761,26.71977029218963,6120,1
9b5b61c1,35.0649680476463,35.82636712394417,18.433857970128113,50.173279972568736,27.612177275846115,7215,1
c1d046f4,34.999249387296985,28.553587745191454,20.051323581237,62.838498477568045,31.889653690537855,6917,2
eb640a35,34.975561466322034,30.157194090795002,16.448740517817036,63.13911716588108,27.487582520464663,7782,4
d50c649a,34.947355114723386,19.740435611125655,16.734704070319964,83.57384516632227,32.60299618291683,6548,2
7b2c7b3c,34.734937552539705,19.60874413732882,7.3120865186739685,92.4101754168272,31.946085004204736,4231,1
c59b6c4a,34.62372058141136,18.536054406228004,11.329302525755168,90.09347098743427,31.05689991381456,7460,5
9896fc0b,34.62160702509983,29.839178445505755,24.982040163902013,53.82603104548579,30.307964729468974,5109,4
197f8a5a,34.543255837447546,24.354088182322215,11.481376686622065,77.9834702985237,30.576587614907552,8248,4
eba6605e,34.521986705666556,34.491719800853325,26.117896655515036,42.98661056544455,29.421328276423772,5719,4
14ab73fb,34.48624814224732,31.473858931850103,12.198372351155871,62.7989023541332,31.61931693383512,5279,3
4654e7de,33.96351430916877,33.30270196703712,11.59839238017676,57.65026092242406,27.83224754273254,7010,5
10be2420,33.94067238658841,11.938325256657736,7.258342683206349,104.62769634983181,31.99800135167311,5203,2
60e37807,33.92534279783985,12.394873303270073,5.526297689542807,105.38532689527645,32.02930482886757,4641,2
da3cf798,33.80899469831813,38.218251912661536,15.34600819139587,43.45346677655359,25.483781423376364,7591,1
f321a31c,33.68277500783264,35.76129898347274,8.375128103806725,54.83337396057835,27.60752575083478,6555,3
7224331b,33.54998522177346,20.324724991067875,16.248248363132983,77.30224254182511,29.95985046129275,7566,5
4a035ec2,33.52055326409931,25.392495567624323,12.654303611769917,70.64291830937869,30.55999322853796,4522,3
d7ba4f9d,33.489315787216526,30.317012131045043,27.995269840463017,45.327969046313015,28.16932233630744,7771,5
660d9546,33.2951757729616,33.391326040569496,19.138745707543723,47.25930530316369,25.925738815269366,6140,2
3417285d,33.247097029389565,34.94881509979071,19.922132846397723,43.16862507157913,26.34979953538409,7458,1
25fd32b3,33.20617799667505,33.1518764147299,16.650189617508463,49.87076953973195,23.64525864815332,4546,1
42669188,33.09733663178999,29.852440175906324,13.273778935796312,59.41068723955102,27.60604174103245,6080,4
e748dd88,33.05811685900641,16.21528390095214,12.366925297886503,87.43497433623486,29.264743724396812,6264,1
ab6fe95d,32.985266702572915,33.228354588479576,15.829959808755879,49.65439782457662,19.48580122040179,7424,3
6767c111,32.81306211089151,34.56331799676332,19.077635929539845,43.04797652049954,28.292489748303566,8354,2
7d50373e,32.78076294785256,28.845986947333273,8.447839501884568,64.98323839485911,29.517507683185123,6494,1
b19b0395,32.69928465747328,11.043629514662026,10.074858278151108,98.63502132241796,31.066700493831576,7196,3
155887bb,32.66413539173382,27.172939779753563,25.09444355697569,51.21621845045246,27.24213167420848,7062,4
cc08aa63,32.608238636342364,9.668060744190614,6.128150150894611,104.9686829060936,30.809653681920192,5018,4
fd3b4faa,32.480223419508484,35.757378100579075,9.855117172069418,48.55102030480637,26.933877932848674,6956,1
ae069086,32.45080168110459,10.529024244162223,4.800148752699158,103.94500948339478,30.63424796621335,6741,5
9dede370,32.44561604568923,33.7176892518404,20.543058235786305,41.80402744328981,26.41637383731832,8057,5
ed6e6e54,32.41749600147608,13.619803955830061,9.283533548932262,93.14684254531193,30.07532699873996,7385,3
70e1788b,32.404210594291676,31.544824164614624,24.256397324383002,42.27079672355445,26.93225488959878,11338,4
c03b9305,32.380693057337204,31.53533600666042,30.36737033390143,36.084729882126545,25.885607965848415,6067,5
55efee7f,32.26532166462504,18.42163070620478,7.638849871192214,84.57917537489838,29.28942889495807,6577,4
3df4b19e,32.16406409409681,11.161564062877758,6.5940387610213325,99.7390894896104,30.702675151798154,6658,4
999daf80,32.161797357343545,28.01466305144219,19.336537496710466,53.281325829779334,28.304755465477548,5439,2
d6c320d9,32.03842544043505,18.766250542600222,16.12112344532831,74.50007723121143,28.532225132925984,6946,5
0c1b160c,32.03233710061996,25.121887937218208,8.623113840829397,69.26245868721404,28.954634725743688,6714,5
b8c49c1a,31.959905273620155,19.15905637154507,13.508305123653246,76.01320322773724,28.63673208854488,6254,2
fef8af96,31.716802609702697,33.29518390237225,12.927293781484346,47.34954885258195,24.403391060903505,5068,3
eeda36f5,31.69939419977289,30.525330277741798,12.019027322718685,53.72788892088927,27.628423597941243,6198,2
699ea575,31.656826279317766,25.063800484875514,4.487325771403302,72.01237837611673,29.906606575672043,5474,4
9c8375f7,31.600910587638207,8.855567219570222,6.434399395808155,102.25810851560423,30.183921971306386,5432,2
d273674e,31.559162570720716,21.318275835146217,18.831708442572268,64.76839017001817,27.726680122599866,5738,3
00e12e8b,31.53733660899828,17.234057353328943,8.156630161803639,83.52460156753159,28.274630758421473,6384,3
ef04658e,31.32069714887681,26.727924782449907,9.77195671593915,62.05498231466829,25.34750998438772,5664,4
b4f37e6e,31.291809534854075,20.75411558303438,9.027352556063988,74.63165441728354,26.88044806648888,4499,4
e5c92e59,31.094989444403762,26.9877449627458,20.28479070981598,50.11967714230747,23.121487185058168,5927,1
14ad5efb,31.053469820646225,24.84931704547802,19.546345629662532,54.968899561966325,22.89613602262058,7352,2
fa16d114,30.920211391777904,33.82867228960475,19.151881615124665,36.87161937277746,27.240510935528462,6928,5
a08d9e63,30.88174650429558,28.391232726517273,23.676621976916785,43.06789858723099,23.402737701512436,5199,4
0dd99dc5,30.63981495967919,32.92057876713929,18.236386720723406,38.481715583714774,20.25713274794122,9182,2
41fb0192,30.603140467447567,32.59145566159596,7.321417370877852,49.908233175720504,27.428671277676383,4381,2
56b00794,30.55689020619876,27.40496471109887,12.98873737086307,54.42889403173423,17.256007479828153,7293,1
3932faa6,30.44907146351352,12.81321906654832,8.14004796978209,88.02979975117535,28.37762966728826,7388,4
5d11dfb5,30.34058759915051,27.97632776219443,25.47025531026048,39.939439561952696,27.00441121992116,7643,3
3e011332,30.174141967108817,17.849511966217708,6.507822504132945,78.48972143186691,28.102356705444492,4842,4
a3518960,29.98206493927868,29.943327880453765,27.966911897911892,32.0746920982953,24.56443638433031,6992,4
1b1c5372,29.921569195286434,12.469524490662138,10.776170504847308,83.97105729497416,27.74167183093379,5792,5
febb4411,29.857326273457296,30.610509164841467,9.296044616160136,48.91224214798612,25.1838890760262,6275,3
6d1d74e1,29.69373797606848,30.759298458656737,14.929691475000853,42.32666351195959,19.024705244505096,7316,1
f4d12d23,29.634042503206473,8.470367768245678,5.148688547199736,96.44674592913479,27.67298856231683,5448,5
ab94878e,29.53631789617857,20.013570745995963,14.221074419067712,63.89705567365464,26.50093822521589,7652,4
c2c4db09,29.359611854713485,21.24656856326446,12.458917559270674,62.48639273305435,23.58595782083747,7851,4
807f0298,29.306520592618078,25.0468275978519,16.826978095112658,50.305449079655844,23.774616391564216,5499,5
4ed93db6,29.264597601264796,8.146669610420126,4.738865262238056,96.02618592198087,28.158389102518647,6496,4
2b034622,29.248162094480318,15.550457353826273,6.553338683378229,79.33839498689049,26.242182213453297,6761,1
a3f71395,29.161802962251613,25.871159527759986,12.706431431352238,52.198461362134246,21.483245944309168,7040,5
d9eca87b,29.110449681415307,14.94443160907988,11.27076843184494,75.28216707565653,26.58733276085006,7932,3
c47e0767,29.08390457959628,21.568616689599978,8.559633058477734,64.63875188070743,25.763516746608243,6099,1
01869cd4,29.047804454995322,12.98329693443949,9.320934649681531,80.90368930142078,26.71359335336838,6850,4
73b1447d,28.982342228976187,24.50892357501344,16.7957813960712,50.11574036980666,22.644504776389955,7522,1
1295a25b,28.93578716528081,32.775056161253886,12.041568036766842,38.15146830184863,25.99885867182588,7037,1
493b5b31,28.857907287272234,25.400612628109172,16.28979389099481,48.34061000187579,23.698578370782606,6884,4
d543916f,28.679104923566882,26.028424464039375,15.207570001503676,47.452000764685096,23.787149876029783,6281,5
0498acab,28.62317107327747,20.488225376116567,13.713794631512858,59.80243890936388,26.03562778725103,6432,4
14a53cb3,28.54235845890102,12.010945801952477,8.614701334699975,81.53284089699915,26.605161516488938,8780,3
2e43c2ea,28.404865617117537,9.666864481343143,6.125816259497113,88.15991724628674,26.857767171376178,7349,4
9ae248be,28.33866096954715,27.708441672861028,20.018960096437212,37.918800436029336,23.224510217418235,6655,2
727a3a10,28.30642802745644,16.52562621296418,5.581600001501842,74.59285968239557,25.241544336230024,6342,3
974802e7,28.266807990884928,21.575220841289692,18.079599443318067,51.83719083764227,23.19598044866443,7537,3
d2f3b1ab,28.24448301304265,27.459620948328592,19.402356298877653,38.65633385663576,23.077484918524036,7018,3
ecdab904,28.22204270993987,27.712162752131526,20.62067644246646,36.843168893029976,24.418360293907863,8176,2
8255c867,28.12853278903133,11.63018816826405,8.45463257953307,80.79912224006415,25.839904256011998,5338,2
02e7fe5a,27.939474556696428,29.027275550475494,17.39599443517837,36.30735269065635,25.30243489351496,6888,1
a612d5a0,27.87894547047768,20.835790062408094,10.69836634609514,59.1458354109994,25.3297709993913,7160,4
