well_id,rmse,mae,n_rows,model
26623a50,60.569263328069866,47.159017252604166,3000,linear_primary
28f4eda9,22.84664168996209,20.198072591145834,3000,linear_primary
29de15c8,27.82965426478237,18.090345703125,3000,linear_primary
2d196986,27.61595559708262,21.475556640625,3000,linear_primary
2ddad940,18.272327556439233,14.456500651041667,3000,linear_primary
310c71a5,22.41771731249657,16.7853759765625,3000,linear_primary
357c12f9,42.77544875691562,34.96452473958333,3000,linear_primary
389ae58f,129.64006494956476,100.97165657552084,3000,linear_primary
3a7dd95d,67.94247065054358,50.02849674479167,3000,linear_primary
3bfee975,16.808185922244462,11.719132240372474,2772,linear_primary
42669188,69.65352966151569,49.43104069010417,3000,linear_primary
43c7f85a,11.325966560598673,8.919263020833334,3000,linear_primary
445af6c2,110.30862333445968,80.61797428385417,3000,linear_primary
46a301e9,73.70674962392869,64.18202408854167,3000,linear_primary
46a7190b,60.23619834247141,44.47136653645833,3000,linear_primary
47222616,82.34220585828618,53.089175106666104,2959,linear_primary
481de5fc,93.14842302056881,59.498827799479166,3000,linear_primary
493b5b31,162.45414240765942,109.42881412760417,3000,linear_primary
4a035ec2,5.273082469650898,4.632721928087695,2178,linear_primary
4c3df468,31.956819703945065,21.703694986979166,3000,linear_primary
4ddde4c1,24.782437376447778,17.354126302083333,3000,linear_primary
4f4ac5ce,50.848631298164484,34.491373046875,3000,linear_primary
504c8b08,61.29131024520457,42.92031315104167,3000,linear_primary
52f1e77a,189.35358904550898,158.7534384765625,3000,linear_primary
5397ceb1,117.57025665326626,96.36539192708334,3000,linear_primary
5693dde2,21.60435797947203,16.485660159130717,2712,linear_primary
56b00794,76.31885395549367,57.893586588541666,3000,linear_primary
5d11dfb5,39.362251771766246,32.71287630208333,3000,linear_primary
5f6756c5,38.067536644874856,32.8915908203125,3000,linear_primary
633774dc,108.03087633711893,71.326873046875,3000,linear_primary
656a067b,560.8383708975924,368.40252994791666,3000,linear_primary
65a5466a,18.464890351671034,12.728752604166667,3000,linear_primary
6767c111,80.22545439008688,63.324971028645834,3000,linear_primary
6a8fa194,11.885267806413413,9.468821940104167,3000,linear_primary
6d590e26,123.2359313693372,103.67126041666667,3000,linear_primary
6ea22614,27.21906260005543,22.706109628236774,2684,linear_primary
70e1788b,109.01905945560894,76.53552669270833,3000,linear_primary
71642c7d,89.27871536971044,73.39065950520833,3000,linear_primary
7224331b,56.19320564005505,41.90639518229167,3000,linear_primary
7256229b,25.087375639927345,17.9171015625,3000,linear_primary
729e9750,39.168413574635174,30.938869578471692,2614,linear_primary
75d20a82,23.95371613390075,21.437879231770832,3000,linear_primary
764072a5,28.24780048356503,21.962091145833334,3000,linear_primary
7993a768,22.74044630947714,18.828673177083335,3000,linear_primary
7b2c7b3c,123.37883806653402,80.06279329427083,3000,linear_primary
7bb17b96,54.07859550119013,40.97357534260571,2294,linear_primary
7cd4bb31,28.092147266988512,20.267338541666668,3000,linear_primary
7e208414,19.87022373204532,16.955060221354167,3000,linear_primary
807f0298,16.126249169099125,10.460313802083334,3000,linear_primary
811f52b3,27.700985896156325,24.946992513020835,3000,linear_primary
81bf5923,46.84921899029194,35.61362239583333,3000,linear_primary
8382f4b6,9.021214128299347,6.484022135416667,3000,linear_primary
85380836,128.51575021759393,86.62390657552083,3000,linear_primary
86454a6f,61.321273100932515,46.5428115234375,3000,linear_primary
87aa3730,20.783503164136917,16.6112958984375,3000,linear_primary
89969c7a,16.064674461199964,12.867507435917075,2448,linear_primary
89f36adf,52.09775456636691,38.87678157552083,3000,linear_primary
89fdb2f2,3.1932577906308204,2.2219662642045455,2750,linear_primary
8c8348e8,112.51488428602636,80.9792285114463,2337,linear_primary
8d5d46d7,64.27353724288203,55.278716796875,3000,linear_primary
939d9c34,444.50922273015647,292.4673095703125,3000,linear_primary
940a48d9,57.39823646752438,43.6383076171875,3000,linear_primary
95c8427f,19.95246276138859,15.819646484375,3000,linear_primary
96936c22,49.15381869598295,39.16366341145833,3000,linear_primary
9a6b0392,96.86137877548002,69.03610774739583,3000,linear_primary
9ae248be,31.011463800719635,24.139358723958335,3000,linear_primary
9b9e3b49,106.24481724321059,93.09416666666667,3000,linear_primary
9bd2bba3,144.69421375311563,123.95071451822916,3000,linear_primary
9d3ec64c,24.894197735084564,20.542580078125,3000,linear_primary
9ffce529,13.802534004256596,11.464940104166667,3000,linear_primary
a15bc102,31.26033339119667,24.703022111538115,2781,linear_primary
a2e8e7f6,70.7139651472404,51.49739485677083,3000,linear_primary
a4cdbb0f,29.5675592741218,25.06742708333333,3000,linear_primary
a692b17e,83.99567887489604,62.972011485909015,2852,linear_primary
a6b8ac67,9.084408501695327,6.660046085487662,2553,linear_primary
a6ed2eff,11.986196653537982,8.957849609375,3000,linear_primary
a9c9b150,2.249968298099531,1.6341670014377536,2956,linear_primary
ab112491,127.71131087776051,85.6291337890625,3000,linear_primary
ab94878e,64.1146877195215,43.708927949749814,2648,linear_primary
abf460d2,38.921323511174485,31.851741861979168,3000,linear_primary
ad2133a8,60.988360261241475,45.2777822265625,3000,linear_primary
b4d8dd4f,49.21395421870204,37.16394211087084,2977,linear_primary
b8c49c1a,257.6077727814665,160.27076985677084,3000,linear_primary
ba48188d,67.19680420385544,53.09589778645833,3000,linear_primary
c03d4aed,15.702894332836388,11.0860849609375,3000,linear_primary
c1708b88,106.44187653529212,80.46158170572917,3000,linear_primary
c42fe306,53.89447712003774,35.331366820284956,2553,linear_primary
c50b42f6,19.17859380131666,13.510209219796318,2688,linear_primary
c84c65be,28.276116228508545,23.910686848958335,3000,linear_primary
c9e6734f,91.29348992336156,69.09975748697917,3000,linear_primary
c9fedcf3,10.789585382318505,7.601864198756573,2282,linear_primary
cbb406b5,44.08685032896468,33.76343424479167,3000,linear_primary
cda7eb37,11.855821177064072,8.975325077445138,2643,linear_primary
d00e7eb9,66.0971957659417,53.24949772135417,3000,linear_primary
d0a0e7b5,29.618227134776983,24.42296440060399,2856,linear_primary
d217e0c5,10.103834237025668,8.05687471825944,2357,linear_primary
d273674e,20.26441198993524,16.870341145833333,3000,linear_primary
d463e527,34.33631465470782,24.064748046875,3000,linear_primary
d63196fe,5.531306340667421,4.462212934902393,2382,linear_primary
d6c320d9,33.99841753007119,23.368732421875,3000,linear_primary
d7eb0be8,29.446584860909777,17.291014868268114,2581,linear_primary
da3bfe4e,44.27416290675482,35.258556315104165,3000,linear_primary
ddc790ff,19.688149260623668,16.772382654352228,2470,linear_primary
e14d641e,24.12223538884616,15.978486979166666,3000,linear_primary
e161bd0c,621.4999732754774,374.615169921875,3000,linear_primary
e3b34f5b,68.64892033671623,56.00183867819969,2594,linear_primary
e45a2a62,93.70286282369119,72.95049934895833,3000,linear_primary
e5864244,124.94293573754169,103.63829329427084,3000,linear_primary
e7c36e81,63.95390108540953,52.546306966145835,3000,linear_primary
e7d0c1de,4.787129533077543,4.210231119791667,3000,linear_primary
ea0b99b7,133.0547749810229,85.40907259114583,3000,linear_primary
ea3a0e38,164.3298736224883,124.94669270833333,3000,linear_primary
ea41324e,8.12409686694393,6.570809895833333,3000,linear_primary
eb934281,42.561754892878746,31.265527994791668,3000,linear_primary
ebe69318,84.22025111297552,73.22336783854166,3000,linear_primary
ef8e3ed0,56.73235928060231,46.699991861979164,3000,linear_primary
f021b650,32.11286302065279,23.867716228116993,2342,linear_primary
f053a1b9,136.1360214656015,109.95927213541667,3000,linear_primary
f140c2fa,60.15756781975751,45.20066571989393,2404,linear_primary
f49fdea3,44.91328016003264,29.79671484375,3000,linear_primary
f4d12d23,114.27913588898714,97.242103515625,3000,linear_primary
f5d8aab6,60.1237204595547,49.33589453125,3000,linear_primary
fa31da94,35.662537304546404,31.535939453125,3000,linear_primary
