well_id,model,rmse,mae,n_rows
26623a50,ExtraTrees,48.1613711355946,29.168532355968733,7479
fa31da94,ExtraTrees,59.529064688133,51.43576536358208,6681
7256229b,ExtraTrees,68.80950307621204,40.915390024709,6972
044af7d1,ExtraTrees,69.93158880449889,54.37348368988465,6067
f021b650,ExtraTrees,74.68258263400752,70.75503923241662,5610
29de15c8,ExtraTrees,77.31932337443398,53.453618532832266,5164
46a301e9,ExtraTrees,81.4105413851911,64.81348816794456,9962
89f36adf,ExtraTrees,82.57447659647632,75.26684569266443,7041
c1708b88,ExtraTrees,84.73882081699068,74.56154162215802,7960
9d3ec64c,ExtraTrees,106.25053211768201,89.25080383277266,4937
5693dde2,ExtraTrees,107.21914926325353,97.82745643820587,4846
6d590e26,ExtraTrees,110.93414846905613,96.49605858951071,7842
d00e7eb9,ExtraTrees,113.09964548248507,94.13637350043803,7321
206b6193,ExtraTrees,118.54230913405804,107.71979065475028,8568
eb934281,ExtraTrees,118.59126150558734,107.48949917960203,7812
1bcb2fcf,ExtraTrees,119.32323351009173,105.51159475362647,6202
4f4ac5ce,ExtraTrees,137.14402601049014,121.88941967689529,6899
5f6756c5,ExtraTrees,139.88820812991565,130.9955112790836,8064
939d9c34,ExtraTrees,151.45413042045365,132.02209654432755,6627
a6ed2eff,ExtraTrees,159.13537437859267,138.87090258125417,7054
13ce113d,ExtraTrees,186.99934177085225,163.24895797662384,4875
cbb406b5,ExtraTrees,187.68827684910954,151.22948614488226,8135
9b9e3b49,ExtraTrees,192.4245026203819,160.7293614224261,6875
5397ceb1,ExtraTrees,197.75914164471834,144.16532485403508,6811
ddc790ff,ExtraTrees,240.77313815868126,221.22711536064278,6468
ab112491,ExtraTrees,241.9791010926462,203.0039088767542,7178
0dc5e64d,ExtraTrees,330.58804941273087,297.25401333848924,6191
ea0b99b7,ExtraTrees,364.47886530574266,360.92500261794453,10939
3a7dd95d,ExtraTrees,603.0852944321155,593.7351969363598,4320
